i,j,@am2,@art,@htkad,@htvol,@hvol,@lanem,@mb,@md1,@mtkad,@mtvol,@noht,@pm2,@rtpar,@rtpth,@speed,@svol,@tknet,@tkpth,@trkad,@trkvl,@zone,additional_volume,auto_time,auto_volume,aux_transit_volume,data1,data2,data3,length,num_lanes,type,vertices,volume_delay_func,@urbrur,@divhwy,@waterf,@noisef
11629,11607,0,0,0.0,7.14e-05,167.0084991,0,9999,0,0.0,6.017022133,0,0,0,0,10,395.2209778,0,0.0,0.0,6.136998177,2,0,0.300000012,568.2463989,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11629,11630,0,0,0.0,0.130416036,225.1102295,0,9999,0,0.0,6.894063473,0,0,0,0,10,565.4807129,0,0.0,0.0,15.25208282,1,0,0.300000012,797.6153564,25.65771675,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11630,1,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,1943.452271,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11630,11608,0,0,0.0,0.130416036,225.1102295,0,9999,0,0.0,6.894063473,0,0,0,0,10,565.4807129,0,0.0,0.0,15.25208282,1,0,0.300000012,797.6153564,800.2218628,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11630,11618,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,73.81008148,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11631,11615,0,0,0.0,0.0,68.00602722,0,9999,0,0.0,3.283202887,0,0,0,0,10,167.6904755,0,0.0,0.0,0.145659134,1,0,0.300000012,238.9796753,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11631,11632,0,0,0.0,0.002096221,8.393358231,0,9999,0,0.0,0.147499606,0,0,0,0,10,20.11790848,0,0.0,0.0,0.15750964,8,0,0.300000012,28.6608696,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11632,11633,0,0,0.0,0.002096221,8.393358231,0,9999,0,0.0,0.147499606,0,0,0,0,10,20.11790848,0,0.0,0.0,0.15750964,1,0,0.300000012,28.6608696,42.30239868,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11632,11653,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,0.0,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11633,11634,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,4.761499405,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11633,11654,0,0,0.0,0.002096221,8.393358231,0,9999,0,0.0,0.147499606,0,0,0,0,10,20.11790848,0,0.0,0.0,0.15750964,8,0,0.300000012,28.6608696,0.738592505,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11634,1,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,3422.942871,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11634,6,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,840.9574585,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11634,11612,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,165.1230316,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11634,22017,0,0,0.0,0.0,0.0,0,1600,0,0.0,0.0,0,0,0,0,99,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,0.0,0,0.0,1,0.039999999,1.0,18,[],6,1,0,0.5,0.5
11634,31251,0,0,0.0,0.0,126.3032074,0,9999,0,0.0,7.874916077,0,0,0,0,10,329.3394165,0,0.0,0.0,8.993109703,1,0,0.179999992,463.5175171,635.864624,0,3.0,9999,0.029999999,2.0,95,[],9,1,0,0.5,0.5
11634,65001,0,0,0.0,0.0,0.0,0,1600,0,0.0,0.0,0,0,0,0,99,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,0.0,0,0.0,10,0.01,1.0,18,[],6,1,0,0.5,0.5
11635,11636,0,0,0.0,0.003596682,66.40138245,0,9999,0,0.0,0.418092102,0,0,0,0,10,162.7518921,0,0.0,0.0,3.925964594,1,0,0.300000012,229.5748596,17.79823685,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11635,17005,0,0,0.0,0.019545231,66.25397491,0,9999,0,0.0,1.871815205,0,0,0,0,10,160.0965118,0,0.0,0.0,3.426380873,4,0,0.479999959,228.2418518,884.9558716,0,3.0,9999,0.079999998,2.0,95,[],9,1,0,0.5,0.5
11636,11634,0,0,0.0,0.0,126.3032074,0,9999,0,0.0,7.874916077,0,0,0,0,10,329.3394165,0,0.0,0.0,8.993109703,1,0,0.300000012,463.5175171,427.8218994,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11636,11654,0,0,0.0,0.003596682,41.80225754,0,9999,0,0.0,0.31808871,0,0,0,0,10,99.53759766,0,0.0,0.0,3.896837711,4,0,0.300000012,141.6615295,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11637,11611,0,0,0.0,0.127826765,192.4859314,0,9999,0,0.0,6.435789585,0,0,0,0,10,483.1723633,0,0.0,0.0,15.40977669,1,0,0.300000012,682.2217407,0.009782555,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11637,11640,0,0,0.0,0.082068689,116.907196,0,9999,0,0.0,2.395359516,0,0,0,0,10,291.0729065,0,0.0,0.0,7.388106346,1,0,0.300000012,410.4575195,888.7314453,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11638,11637,0,0,0.0,0.079479411,84.28287506,0,9999,0,0.0,1.937085867,0,0,0,0,10,208.7644501,0,0.0,0.0,7.545804977,1,0,0.300000012,295.0639343,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11639,11611,0,0,0.0,0.011745984,132.3169708,0,9999,0,0.0,4.919105053,0,0,0,0,10,340.9590149,0,0.0,0.0,9.566817284,1,0,0.300000012,478.2068481,187.0895233,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11640,5,0,0,0.0,0.016141376,74.60457611,0,99999,0,0.0,1.733651519,0,0,0,0,12,176.6179504,0,0.0,0.0,2.797872782,5,0,0.250042319,252.9723053,987.9348755,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,0.5,0.5
11640,15465,0,0,0.0,0.06593316,109.7421265,0,9999,0,0.0,3.97169137,0,0,0,0,10,282.0526123,0,0.0,0.0,8.353917122,4,0,0.179999992,395.8323975,81.86849213,0,3.0,9999,0.029999999,2.0,95,[],9,1,0,0.5,0.5
11641,11642,0,1,0.0,0.117644764,101.7301407,0,1400,0,0.0,5.178528309,0,0,1,0,15,287.2403564,0,0.0,0.0,10.71773243,5,0,0.2185276,394.2666321,0.0,0,3.0,1400,0.050000001,2.0,95,[],2,1,0,0.5,0.5
11641,11781,0,1,0.0,0.034832258,119.2802811,0,2100,0,0.0,4.43021965,0,0,1,0,15,304.8729553,0,0.0,0.0,5.78746891,5,0,0.206399724,428.6182861,0.0,0,3.0,2100,0.050000001,2.5,95,[],4,1,0,0.5,0.5
11642,12066,0,1,0.0,0.683000743,112.5795212,0,2100,0,0.0,7.111910343,0,0,1,0,15,352.1219788,0,0.0,0.0,12.97124386,5,0,0.216202065,472.4963684,0.0,0,3.0,2100,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11642,12074,0,1,0.0,0.054381281,65.71076202,0,1400,0,0.0,1.923373342,0,0,1,0,15,180.7742615,0,0.0,0.0,3.921106339,5,0,0.214431554,248.4627991,0.0,0,3.0,1400,0.050000001,2.0,25,[],2,1,0,0.5,0.5
11643,11641,0,1,0.0,0.086702257,144.9383392,0,2100,0,0.0,5.730416298,0,0,1,0,15,379.8753662,0,0.0,0.0,8.243492126,5,0,0.217307717,530.6309814,0.0,0,3.0,2100,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11643,16379,0,0,0.0,0.0439144,106.7691574,0,9999,0,0.0,4.440340042,0,0,0,0,10,296.5753479,0,0.0,0.0,9.028578758,5,0,0.540000021,407.8287964,0.0,0,3.0,9999,0.090000004,2.0,95,[],9,1,0,0.5,0.5
11644,16383,0,1,0.0,0.000142567,53.58569336,0,2100,0,0.0,8.100854874,0,0,1,0,15,144.9025421,0,0.0,0.0,9.84556675,7,0,0.171238452,206.5891876,0.0,0,3.0,2100,0.039999999,2.5,95,[],2,1,0,0.5,0.5
11645,11646,0,0,0.0,0.0,40.33161926,0,9999,0,0.0,4.207298756,0,0,0,0,10,117.6185074,0,0.0,0.0,4.868801117,4,0,0.300000012,162.1573792,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11645,12068,0,1,0.0,0.000156196,118.7191315,0,2100,0,0.0,12.36078644,0,0,1,0,15,338.1900024,0,0.0,0.0,15.60523129,4,0,0.216142356,469.2701416,0.0,0,3.0,2100,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11646,14477,0,0,0.0,0.033082638,46.42124558,0,9999,0,0.0,0.068037756,0,0,0,0,10,118.3588562,0,0.0,0.0,0.329946488,4,0,0.300000012,164.8811951,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11646,15711,0,1,0.0,0.549929917,100.0976715,0,1200,0,0.0,7.520431995,0,0,1,0,40,311.8814392,0,0.0,0.0,5.839268208,4,0,0.079762802,420.0494995,0.0,0,3.0,1200,0.050000001,1.0,97,[],4,1,0,0.5,0.5
11646,16387,0,1,0.0,3.874058723,144.9929352,0,1400,0,0.0,14.57839584,0,0,1,0,15,511.6664124,0,0.0,0.0,24.67160416,7,0,0.317602009,675.1118164,0.0,0,3.0,1400,0.07,2.0,95,[],2,1,0,0.5,0.5
11647,14479,0,1,0.0,3.861249208,124.709198,0,1400,0,0.0,13.58748913,0,0,1,0,20,448.4727783,0,0.0,0.0,22.85178566,7,0,0.333875924,590.6308594,0.0,0,3.0,1400,0.100000001,2.0,95,[],2,1,0,0.5,0.5
11648,12069,0,0,0.0,0.0,0.005270313,0,1400,0,0.0,5.44e-06,0,0,0,0,20,0.012251155,0,0.0,0.0,2.86e-05,5,0,1.200000048,0.0175269,0.0,0,3.0,1400,0.200000003,2.0,25,[],9,1,0,0.5,0.5
11652,11633,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,0.0,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11652,11653,0,0,0.0,0.001820791,12.75235844,0,9999,0,0.0,0.438000888,0,0,0,0,10,34.61923599,0,0.0,0.0,0.814667583,8,0,0.300000012,47.8114357,38.69765091,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11653,11755,0,0,0.0,0.001820791,12.75235844,0,9999,0,0.0,0.438000888,0,0,0,0,10,34.61923599,0,0.0,0.0,0.814667583,8,0,0.300000012,47.8114357,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11653,11789,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,289.3337402,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11654,11741,0,0,0.0,0.00136352,38.12390518,0,9999,0,0.0,0.187678665,0,0,0,0,10,90.2239151,0,0.0,0.0,3.788207769,8,0,0.300000012,128.5368195,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11654,15468,0,0,0.0,0.004329384,12.07172108,0,9999,0,0.0,0.277909756,0,0,0,0,10,29.43158531,0,0.0,0.0,0.266138822,4,0,0.479999959,41.78554535,0.738592505,0,3.0,9999,0.079999998,2.0,95,[],9,1,0,0.5,0.5
11655,8,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,75.1164856,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11655,11652,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,61.34922791,0,0.0,9999,0.050000001,1.0,95,[],9,1,0,0.5,0.5
11655,11788,0,0,0.0,0.080806762,95.55222321,0,9999,0,0.0,8.678173065,0,0,0,0,10,284.2637329,0,0.0,0.0,8.467590332,8,0,0.300000012,388.5748901,23.5645256,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11656,11657,0,0,0.0,0.138886347,118.4264145,0,9999,0,0.0,6.249752522,0,0,0,0,10,326.040802,0,0.0,0.0,5.925939083,8,0,0.300000012,450.8558044,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11656,11660,0,0,0.0,2.533444405,71.91761017,0,9999,0,0.0,8.710262299,0,0,0,0,10,197.2841797,0,0.0,0.0,10.70576668,8,0,0.300000012,280.4454956,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11657,11755,0,0,0.0,0.060251966,96.6071167,0,9999,0,0.0,5.902689934,0,0,0,0,10,253.9759827,0,0.0,0.0,3.649697542,8,0,0.300000012,356.5459595,3.147150278,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11657,11789,0,0,0.0,0.138886347,197.5168915,0,9999,0,0.0,15.76111126,0,0,0,0,10,572.4296265,0,0.0,0.0,13.75533962,8,0,0.300000012,785.8463135,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11658,6,0,0,0.0,0.038840707,61.96968079,0,99999,0,0.0,4.566558838,0,0,0,0,12,188.6381683,0,0.0,0.0,5.66121006,6,0,0.250043094,255.2132416,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,0.5,0.5
11658,11626,0,1,0.0,1.788311362,284.6399841,0,2100,0,0.0,24.32466698,0,0,1,0,25,886.2556763,0,0.0,0.0,25.62737465,6,0,0.146470249,1197.008301,0.334825963,0,3.0,2100,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11658,11659,0,1,0.0,6.829066277,253.4417267,0,1400,0,0.0,18.51065636,0,0,1,0,25,815.5961914,0,0.0,0.0,28.95986176,6,0,0.237998724,1094.377441,0.0,0,5.0,1400,0.050000001,2.0,95,[],2,1,0,0.5,0.5
11658,29070,0,0,0.0,2e-05,2.468696594,0,9999,0,0.0,0.023798404,0,0,0,0,10,5.919015408,0,0.0,0.0,1.060291171,6,0,0.359999985,8.411528587,0.619600773,0,3.0,9999,0.059999999,2.0,95,[],9,1,0,0.5,0.5
11659,11658,0,1,0.0,1.74949646,278.6850891,0,2100,0,0.0,25.37883377,0,0,1,0,25,862.5105591,0,0.0,0.0,26.69536018,6,0,0.145431072,1168.324097,0.0,0,3.0,2100,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11659,27002,0,1,0.0,6.829066277,279.296051,0,1400,0,0.0,20.28830338,0,0,1,0,25,893.6664429,0,0.0,0.0,29.16434479,9,0,0.063323475,1200.079956,0.0,0,5.0,1400,0.02,2.0,95,[],4,1,0,0.5,0.5
11660,11661,0,0,0.0,0.001020761,59.86705017,0,9999,0,0.0,2.337525845,0,0,0,0,10,180.1488037,0,0.0,0.0,5.866948605,9,0,0.300000012,242.3544159,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11660,11671,0,0,0.0,2.533444405,114.6763763,0,9999,0,0.0,11.62358761,0,0,0,0,10,340.2914429,0,0.0,0.0,10.44502258,11,0,0.300000012,469.1249695,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11661,11662,0,0,0.0,3.033501863,120.4072418,0,9999,0,0.0,5.135576248,0,0,0,0,10,385.7818909,0,0.0,0.0,13.91705894,9,0,0.300000012,514.3581543,6.760243893,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11661,11749,0,0,0.0,0.000791079,10.6645565,0,9999,0,0.0,0.196558222,0,0,0,0,10,26.00856018,0,0.0,0.0,0.128727153,9,0,0.300000012,36.87046814,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11662,9,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,186.5919037,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11662,12,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,424.980835,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11662,11669,0,0,0.0,17.57386398,195.7537842,0,9999,0,0.0,12.22183704,0,0,0,0,10,656.5678711,0,0.0,0.0,42.16630173,9,0,0.300000012,882.1173706,0.0,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11662,31992,0,0,0.0,3.033505201,121.8177261,0,9999,0,0.0,5.181817055,0,0,0,0,10,389.7276001,0,0.0,0.0,11.94265556,9,0,0.179999992,519.7606812,34.84807205,0,3.0,9999,0.029999999,2.0,95,[],9,1,0,0.5,0.5
11663,11644,0,1,0.0,0.000142567,53.58569336,0,2100,0,0.0,8.100854874,0,0,1,0,15,144.9025421,0,0.0,0.0,9.84556675,7,0,0.40558368,206.5891876,0.0,0,3.0,2100,0.100000001,2.5,95,[],4,1,0,0.5,0.5
11663,14479,0,1,0.0,12.59154034,246.9775696,0,1400,0,0.0,23.60980988,0,0,1,0,25,798.7098999,0,0.0,0.0,16.88273811,10,0,0.227254897,1081.889038,0.0,0,5.0,1400,0.050000001,2.0,96,[],2,1,0,0.5,0.5
11664,9,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,127.7548294,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11664,12,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,442.0299683,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11664,11662,0,0,0.0,17.57386398,197.1642456,0,9999,0,0.0,12.26808071,0,0,0,0,10,660.5135498,0,0.0,0.0,40.19190216,9,0,0.300000012,887.5198364,16.23832512,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11664,11749,0,0,0.0,0.000700209,65.62602997,0,9999,0,0.0,2.437802553,0,0,0,0,10,189.0722046,0,0.0,0.0,3.599638939,9,0,0.300000012,257.1366577,3.805871725,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11665,16277,0,1,0.0,6.819581032,264.134613,0,1400,0,0.0,20.13089371,0,0,1,0,25,857.3717041,0,0.0,0.0,28.93027496,9,0,0.215918064,1148.456421,0.0,0,5.0,1400,0.07,2.0,95,[],4,1,0,0.5,0.5
11665,27002,0,1,0.0,1.739564776,253.5569305,0,2100,0,0.0,24.81276512,0,0,1,0,25,795.6437378,0,0.0,0.0,25.75484848,9,0,0.080063187,1075.75293,0.0,0,3.0,2100,0.029999999,2.5,95,[],4,1,0,0.5,0.5
11665,31990,0,0,0.0,0.00017976,8.855572701,0,9999,0,0.0,0.044955522,0,0,0,0,10,22.17144585,0,0.0,0.0,0.010831331,9,0,0.23999998,31.072155,3.364677191,0,3.0,9999,0.039999999,2.0,95,[],9,1,0,0.5,0.5
11666,11667,0,1,0.0,12.56319141,163.6614227,0,900,0,0.0,7.99642992,0,0,1,0,25,559.3872681,0,0.0,0.0,28.38614273,12,0,0.308993876,743.6082764,0.0,0,5.0,900,0.050000001,1.5,95,[],2,1,0,0.5,0.5
11666,11669,0,1,0.0,0.011701033,12.81822109,0,1500,0,0.0,0.673992217,0,0,1,0,15,36.40960693,0,0.0,0.0,0.548641562,12,0,0.250052005,49.91352463,0.0,0,3.0,1500,0.059999999,2.5,95,[],2,1,0,0.5,0.5
11666,11750,0,1,0.0,6.807879448,251.4296417,0,1400,0,0.0,19.46129799,0,0,1,0,25,821.28479,0,0.0,0.0,28.38798523,12,0,0.242240161,1098.983643,0.0,0,5.0,1400,0.050000001,2.0,95,[],2,1,0,0.5,0.5
11666,16277,0,1,0.0,1.739564776,253.559433,0,1400,0,0.0,24.81276703,0,0,1,0,25,795.649353,0,0.0,0.0,25.75485611,12,0,0.089558482,1075.761475,0.0,0,3.0,1400,0.029999999,2.0,95,[],4,1,0,0.5,0.5
11667,11668,0,1,0.0,17.57422447,248.6149902,0,2100,0,0.0,14.26687431,0,0,1,0,25,812.4006958,0,0.0,0.0,43.40935516,9,0,0.026758494,1092.856812,0.0,0,3.0,2100,0.01,2.5,94,[],4,1,0,0.5,0.5
11667,14443,0,1,0.0,15.59669685,281.806427,0,1800,0,0.0,12.83708,0,0,1,0,25,938.9790039,0,0.0,0.0,40.0485611,12,0,1.002247572,1249.219238,0.0,0,5.0,1800,0.340000004,2.5,16,[],2,1,0,0.5,0.5
11668,11664,0,1,0.0,17.57422447,248.6149902,0,1000,0,0.0,14.26687431,0,0,1,0,20,812.4006958,0,0.0,0.0,43.40935516,9,0,1.028406978,1092.856812,0.246186525,0,2.0,1000,0.079999998,1.5,95,[],2,1,0,0.5,0.5
11668,11667,0,1,0.0,3.033508301,118.1449814,0,2100,0,0.0,4.840652466,0,0,1,0,25,379.5917358,0,0.0,0.0,11.66241837,9,0,0.024938362,505.6108093,0.0,0,3.0,2100,0.01,2.5,94,[],4,1,0,0.5,0.5
11669,11670,0,1,0.0,10.01089764,101.6219254,0,1500,0,0.0,7.625548363,0,0,1,0,15,323.0314636,0,0.0,0.0,14.28965759,12,0,0.219109252,442.2898254,0.0,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11669,11678,0,1,0.0,7.57466507,106.9500885,0,1000,0,0.0,5.270283699,0,0,1,0,15,369.9459839,0,0.0,0.0,28.42528915,12,0,0.230013549,489.7411194,0.0,0,3.0,1000,0.050000001,1.5,95,[],2,1,0,0.5,0.5
11670,11661,0,0,0.0,3.033271313,71.20477295,0,9999,0,0.0,2.994607925,0,0,0,0,10,231.6416779,0,0.0,0.0,8.17883873,9,0,0.300000012,308.8742981,31.74003601,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11670,11671,0,1,0.0,10.01169491,180.2302399,0,1500,0,0.0,11.40151501,0,0,1,0,15,564.9417114,0,0.0,0.0,18.28543472,11,0,0.231636509,766.585083,0.0,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11671,11672,0,1,0.0,12.47217369,194.9031525,0,1500,0,0.0,16.53312683,0,0,1,0,15,598.8676147,0,0.0,0.0,21.68214607,11,0,0.234937429,822.776062,0.0,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11671,11680,0,0,0.0,0.072961114,100.0033722,0,9999,0,0.0,6.49198103,0,0,0,0,10,306.3657227,0,0.0,0.0,7.048316956,11,0,0.300000012,412.9340515,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11672,11673,0,1,0.0,12.47217369,144.8982544,0,1500,0,0.0,12.95240879,0,0,1,0,15,438.4340515,0,0.0,0.0,17.82502747,11,0,0.224668458,608.756958,0.0,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11672,11790,0,0,0.0,0.000965536,109.0750656,0,9999,0,0.0,12.69751167,0,0,0,0,10,329.7365417,0,0.0,0.0,7.944218636,8,0,0.300000012,451.5101624,2.002799749,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11673,11674,0,1,0.0,12.47217369,144.8982544,0,1500,0,0.0,12.95240879,0,0,1,0,15,438.4340515,0,0.0,0.0,7.051236153,8,0,0.224668458,608.756958,210.7096405,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11673,11682,0,1,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,1,0,10,0.0,0,0.0,0.0,10.77379131,11,0,-1.0,0.0,818.0137939,0,0.0,9999,0.047081612,1.0,95,[],9,1,0,0.5,0.5
11674,8,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,989.043396,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11674,11675,0,1,0.0,12.47217369,144.8982544,0,1500,0,0.0,12.95240879,0,0,1,0,15,438.4340515,0,0.0,0.0,8.097305298,8,0,0.224668458,608.756958,338.4763184,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11674,11786,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,141.9561462,0,0.0,9999,0.051035609,1.0,95,[],9,1,0,0.5,0.5
11675,11677,0,1,0.0,12.55294514,204.5171509,0,1400,0,0.0,21.22921181,0,0,1,0,15,635.5264282,0,0.0,0.0,15.15491104,10,0,0.23167029,873.8256836,324.5078125,0,3.0,1400,0.050000001,2.0,95,[],4,1,0,0.5,0.5
11675,11744,0,0,0.0,3.71e-05,55.97660446,0,9999,0,0.0,0.47246179,0,0,0,0,10,135.376297,0,0.0,0.0,2.547619104,10,0,0.300000012,191.8253326,0.0,0,3.0,9999,0.050000001,3.0,95,[],9,1,0,0.5,0.5
11676,8,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,1766.601074,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,0.5,0.5
11676,11673,0,0,0.0,0.0,0.0,0,9999,0,0.0,0.0,0,0,0,0,10,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,814.9979858,0,0.0,9999,0.051083326,1.0,95,[],9,1,0,0.5,0.5
11676,11790,0,0,0.0,0.060307205,169.2483063,0,9999,0,0.0,7.967387676,0,0,0,0,10,493.7843628,0,0.0,0.0,9.141083717,8,0,0.300000012,671.0604858,1.278212428,0,3.0,9999,0.050000001,2.0,95,[],9,1,0,0.5,0.5
11677,15471,0,1,0.0,12.55294514,204.5171509,0,1400,0,0.0,21.22921181,0,0,1,0,15,635.5264282,0,0.0,0.0,15.15491104,10,0,0.15249674,873.8256836,324.5078125,0,3.0,1400,0.029999999,2.0,95,[],2,1,0,0.5,0.5
11678,11685,0,1,0.0,3.43979311,78.37224579,0,1500,0,0.0,2.397394896,0,0,1,0,15,261.9951172,0,0.0,0.0,22.23464394,12,0,0.216429174,346.2045593,0.0,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
11678,11750,0,1,0.0,4.710515499,180.0227203,0,1500,0,0.0,10.38210773,0,0,1,0,15,573.0884399,0,0.0,0.0,13.65106392,12,0,0.231722906,768.2036743,0.0,0,3.0,1500,0.050000001,2.5,95,[],2,1,0,0.5,0.5
