a,b,distance,dircode,time,congtime,area_type,facl_type,num_lanes,capacity,twoway,vol_total,trk_vol
10125,10130,0.12,2,0.22,0.22,31,42,1,1715,2,455.2,40
10125,10140,0.25,2,0.49,0.49,31,42,1,1715,2,209.85,11
10126,10107,0.42,1,0.7,0.71,43,24,2,3075,2,1001.48,113
10126,10119,0.3,1,0.49,0.5,43,24,2,3075,2,1203.45,106
10127,10121,0.26,1,0.51,0.51,31,42,1,1715,2,94.58,17
10127,10146,0.39,2,0.76,0.76,31,42,1,1715,2,167.39,16
10128,10113,0.22,1,0.36,0.36,42,24,3,4442,2,587.47,35
10128,10133,0.07,2,0.11,0.11,42,24,3,4442,2,1605.26,50
10129,10138,0.31,2,0.61,0.61,31,42,1,1715,2,274.39,10
10129,10141,0.68,1,1.31,1.31,31,42,1,1715,2,283.48,3
10130,10125,0.12,1,0.22,0.22,31,42,1,1715,2,290.46,42
10130,10133,0.13,2,0.26,0.26,31,42,1,1715,2,455.2,40
10131,10114,0.25,1,0.41,0.41,31,32,2,4199,2,705.67,83
10131,10138,0.15,2,0.25,0.25,31,32,2,4199,2,1314.73,58
10132,10123,0.11,1,0.2,0.2,31,42,1,1715,2,112.41,17
10132,10139,0.15,2,0.28,0.28,31,42,1,1715,2,270.4,22
10133,10128,0.07,1,0.11,0.11,42,24,3,4442,2,722.9,48
10133,10130,0.13,1,0.26,0.26,31,42,1,1715,2,290.46,42
10133,10137,0.25,2,0.48,0.48,31,42,1,1715,2,439.17,17
10133,10152,0.4,2,0.67,0.7,42,24,3,4442,2,2071.99,90
10134,10110,0.49,1,0.81,0.97,42,24,2,2936,2,2191.96,306
10134,10156,0.39,2,0.64,0.9,42,24,3,4442,2,4098.48,364
10135,10108,0.38,2,0.35,0.36,31,12,3,13672,0,5452.04,1035.47
10136,10168,0.56,1,0.52,0.61,31,12,3,13672,0,10024.82,1051.47
10137,10115,0.35,1,0.65,0.65,31,41,1,1800,2,483.54,48
10137,10133,0.25,1,0.48,0.48,31,42,1,1715,2,443.59,16
10137,10143,0.17,2,0.33,0.33,31,41,1,1800,2,686.22,34
10138,10129,0.31,1,0.61,0.61,31,42,1,1715,2,162.33,9
10138,10131,0.15,1,0.25,0.25,31,32,2,4199,2,714.73,83
10138,10142,0.14,2,0.23,0.23,31,32,2,4199,2,1534.89,66
10139,10132,0.15,1,0.28,0.28,31,42,1,1715,2,112.41,17
10139,10145,0.16,2,0.32,0.32,31,42,1,1715,2,599.64,55
10140,10125,0.25,1,0.49,0.49,31,42,1,1715,2,175.37,14
10140,10154,0.25,2,0.49,0.49,31,42,1,1715,2,711.76,31
10141,10129,0.68,2,1.31,1.31,31,42,1,1715,2,95.51,6
10141,10148,0.51,1,0.99,0.99,31,42,1,1715,2,299.62,5
10142,10138,0.14,1,0.23,0.23,31,32,2,4199,2,822.83,90
10142,10151,0.19,2,0.35,0.35,31,41,1,1800,2,391.91,40
10142,10163,0.29,2,0.48,0.48,31,32,2,4199,2,1583.81,56
10143,10137,0.17,1,0.33,0.33,31,41,1,1800,2,358.14,35
10143,10148,0.82,2,1.59,1.59,31,42,1,1715,2,86.9,5
10143,10197,0.57,2,1.08,1.1,31,41,1,1800,2,871.74,34
10144,10124,0.19,1,0.36,0.36,31,42,1,1715,2,175.07,18
10144,10158,0.37,2,0.72,0.72,31,42,1,1715,2,171.72,8
10145,10139,0.16,1,0.32,0.32,31,42,1,1715,2,342.75,38
10145,10149,0.34,1,0.53,0.56,31,23,2,3317,2,1670.48,124
10145,10150,0.17,2,0.38,0.38,31,33,2,3655,2,1083.52,121
10145,10162,0.19,2,0.37,0.37,31,42,1,1715,2,541.67,30
10146,10127,0.39,1,0.76,0.76,31,42,1,1715,2,94.58,17
10146,10166,0.25,2,0.48,0.48,31,42,1,1715,2,687.55,48
10147,10122,0.52,1,0.94,0.94,43,33,2,3655,2,1095.84,136
10147,10155,0.12,2,0.22,0.23,43,33,2,3655,2,1760.86,123
10148,10141,0.51,2,0.99,0.99,31,42,1,1715,2,121.86,7
10148,10143,0.82,1,1.59,1.59,31,42,1,1715,2,264.18,4
10149,10145,0.34,2,0.53,0.55,31,23,2,3317,2,1444.02,150
10149,10160,0.19,1,0.31,0.33,31,23,2,3317,2,1800.54,121
10150,10145,0.17,1,0.38,0.38,31,33,2,3655,2,1341.95,87
10150,10157,0.17,2,0.38,0.38,31,33,2,3655,2,1353.31,146
10151,10142,0.19,1,0.35,0.35,31,41,1,1800,2,513.17,30
10151,10153,0.09,2,0.17,0.17,31,41,1,1800,2,391.91,40
10152,10133,0.4,1,0.67,0.67,42,24,3,4442,2,1020.48,91
10152,10161,0.1,2,0.17,0.18,42,24,3,4442,2,2043.95,105
10153,10151,0.09,1,0.17,0.17,31,41,1,1800,2,513.17,30
10153,10158,0.15,2,0.28,0.28,31,41,1,1800,2,157.38,23
10153,10174,0.28,2,0.55,0.55,31,42,2,3504,2,448.83,18
10154,10140,0.25,1,0.49,0.49,31,42,1,1715,2,223.17,28
10154,10172,0.25,2,0.48,0.49,31,42,1,1715,2,757.16,38
10155,10147,0.12,1,0.22,0.22,43,33,2,3655,2,1095.84,136
10155,10169,0.2,2,0.37,0.38,43,33,2,3655,2,1667.57,115
10156,10134,0.39,1,0.64,0.68,42,24,3,4442,2,2470.65,338
10156,10167,0.15,2,0.25,0.39,42,24,3,4442,2,4462.11,436
10157,10150,0.17,1,0.38,0.39,31,33,2,3655,2,1605.1,121
10157,10159,0.16,2,0.37,0.37,31,33,2,3655,2,1337.71,148
10158,10144,0.37,1,0.72,0.72,31,42,1,1715,2,106.39,10
10158,10153,0.15,1,0.28,0.28,31,41,1,1800,2,305.98,17
10159,10157,0.16,1,0.37,0.38,31,33,2,3655,2,1598.27,120
10159,10166,0.25,2,0.57,0.57,31,33,2,3655,2,1183.3,129
10160,10149,0.19,2,0.31,0.31,31,23,2,3317,2,1123.14,142
10160,10170,0.36,1,0.56,0.6,31,23,2,3317,2,1857.73,124
10161,10152,0.1,1,0.17,0.17,42,24,3,4442,2,1336.21,103
10161,10183,0.25,2,0.42,0.44,42,24,3,4442,2,2047.9,163
10162,10145,0.19,1,0.37,0.37,31,42,1,1715,2,252.81,21
10162,10175,0.19,2,0.36,0.36,31,42,1,1715,2,510.8,27
10163,10142,0.29,1,0.48,0.48,31,32,2,4199,2,750.49,90
10163,10179,0.24,2,0.4,0.4,31,32,2,4199,2,1583.81,56
10164,10167,0.22,1,0.37,0.39,42,24,2,2936,2,1514.11,124
10164,10173,0.38,2,0.59,0.64,31,23,2,3317,2,1924.22,153
10165,10135,0.55,2,0.51,0.52,31,12,3,13672,0,5452.04,1035.47
10166,10146,0.25,1,0.48,0.48,31,42,1,1715,2,429.99,52
10166,10159,0.25,1,0.57,0.57,31,33,2,3655,2,1336.56,101
10166,10177,0.13,2,0.24,0.24,42,33,2,3655,2,415.62,17
10166,10181,0.47,2,1.04,1.05,31,33,2,3655,2,1455.24,160
10167,10156,0.15,1,0.25,0.29,42,24,3,4442,2,3192.75,413
10167,10164,0.22,2,0.37,0.39,42,24,2,2936,2,1563.93,133
10167,10196,0.24,2,0.39,0.58,42,24,3,4442,2,4327.56,396
10168,10188,0.21,1,0.19,0.21,31,11,3,13606,0,8862.08,957.47
10168,10195,0.25,1,0.5,0.5,31,71,1,3196,0,1162.74,94
10169,10155,0.2,1,0.37,0.37,43,33,2,3655,2,1038.95,129
10169,10171,0.08,2,0.13,0.16,43,24,2,3075,2,2343.72,241
10169,10178,0.14,2,0.23,0.31,34,23,2,3317,2,2952.43,204
10170,10160,0.36,2,0.56,0.57,31,23,2,3317,2,1165.05,148
10170,10180,0.22,1,0.35,0.39,31,23,2,3317,2,2162.22,168
10170,10182,0.44,2,0.85,0.85,31,42,1,1715,2,558.81,38
10171,10169,0.08,1,0.13,0.21,43,24,2,3075,2,3208.57,268
10171,10184,0.21,2,0.35,0.42,43,24,2,3075,2,2317.11,226
10172,10154,0.25,1,0.48,0.48,31,42,1,1715,2,360.04,32
10172,10176,0.1,2,0.25,0.25,31,47,1,938,2,18.48,0
10172,10204,0.25,2,0.49,0.49,31,42,1,1715,2,738.68,38
10173,10164,0.38,1,0.59,0.63,31,23,2,3317,2,1812.16,148
10173,10180,0.14,2,0.22,0.24,31,23,2,3317,2,1921.12,156
10174,10153,0.28,1,0.55,0.55,31,42,2,3504,2,190.53,24
10174,10190,0.12,2,0.24,0.24,31,42,2,3504,2,643.06,36
10175,10162,0.19,1,0.36,0.36,31,42,1,1715,2,203.34,17
10175,10192,0.12,2,0.24,0.24,31,42,1,1715,2,510.8,27
10176,10172,0.1,1,0.25,0.25,31,47,1,938,2,2.67,0
10176,10183,0.16,2,0.39,0.39,31,47,1,938,2,18.48,0
10177,10166,0.13,1,0.24,0.24,42,33,2,3655,2,201.29,14
10177,10194,0.13,2,0.24,0.24,42,33,2,3655,2,415.62,17
10178,10169,0.14,1,0.23,0.24,34,23,2,3317,2,1458.97,191
10178,10186,0.09,2,0.14,0.2,34,23,2,3317,2,3044.48,222
10179,10163,0.24,1,0.4,0.4,31,32,2,4199,2,750.49,90
10179,10244,0.5,2,0.83,0.84,31,32,2,4199,2,1583.81,56
10180,10170,0.22,2,0.35,0.37,31,23,2,3317,2,1723.86,186
10180,10173,0.14,1,0.22,0.24,31,23,2,3317,2,1842.72,149
10180,10193,0.09,2,0.14,0.14,31,23,2,3317,2,1016.83,55
10181,10166,0.47,1,1.04,1.06,31,33,2,3655,2,1565.27,139
10181,10204,0.53,2,1.18,1.2,31,33,2,3655,2,1608.9,177
10182,10170,0.44,1,0.85,0.85,31,42,1,1715,2,304.48,44
10182,10192,0.18,2,0.36,0.36,31,42,1,1715,2,662.87,41
10183,10161,0.25,1,0.42,0.43,42,24,3,4442,2,1612.68,150
10183,10176,0.16,1,0.39,0.39,31,47,1,938,2,2.67,0
10183,10187,0.06,2,0.14,0.19,31,47,1,938,2,999.73,205
10183,10202,0.12,2,0.21,0.23,42,24,3,4442,2,2567.53,210
10184,10171,0.21,1,0.35,0.58,43,24,2,3075,2,3258.14,247
10184,10200,0.22,2,0.37,0.45,43,24,2,3075,2,2317.11,226
10185,10165,0.22,2,0.2,0.2,31,11,3,13606,0,4238,806.47
10186,10178,0.09,1,0.14,0.15,34,23,2,3317,2,1606.09,210
10186,10198,0.19,2,0.31,0.46,34,23,2,3317,2,3202.7,222
10187,10183,0.06,1,0.14,0.15,31,47,1,938,2,597.03,64
10187,10189,0.03,2,0.08,0.11,31,47,1,938,2,1015.68,205
10188,10221,0.25,1,0.23,0.26,31,11,3,13606,0,8862.08,957.47
10189,10165,0.25,2,0.5,0.5,31,71,1,3196,0,1214.04,229
10189,10187,0.03,1,0.08,0.08,31,47,1,938,2,597.25,64
10189,10191,0.1,2,0.24,0.24,31,47,1,938,2,28.97,4
10190,10174,0.12,1,0.24,0.24,31,42,2,3504,2,391,41
10190,10259,0.52,2,1,1.02,31,42,2,3504,2,1737.63,90
10191,10189,0.1,1,0.24,0.28,31,47,1,938,2,824.58,92
10191,10195,0.03,2,0.07,0.07,31,47,1,938,2,28.97,4
10192,10175,0.12,1,0.24,0.24,31,42,1,1715,2,203.34,17
10192,10182,0.18,1,0.36,0.36,31,42,1,1715,2,352.17,46
10192,10201,0.17,2,0.33,0.33,31,42,1,1715,2,765.25,54
10192,10211,0.13,2,0.24,0.24,31,42,1,1715,2,695.73,33
10193,10180,0.09,1,0.14,0.14,31,23,2,3317,2,500.07,66
10193,10210,0.12,2,0.24,0.24,31,42,1,1715,2,887.98,49
10193,10212,0.37,2,0.72,0.72,31,42,1,1715,2,417.58,25
10194,10177,0.13,1,0.24,0.24,42,33,2,3655,2,201.29,14
10194,10213,0.12,2,0.23,0.23,42,33,2,3655,2,1390.01,61
10194,10215,0.41,2,0.79,0.8,31,42,1,1715,2,823.45,39
10195,10191,0.03,1,0.07,0.08,31,47,1,938,2,824.58,92
10195,10197,0.03,2,0.09,0.1,31,47,1,938,2,634.03,38
10196,10167,0.24,1,0.39,0.45,42,24,3,4442,2,3108.02,382
10196,10199,0.14,2,0.3,0.32,31,33,1,1800,2,1103.7,85
10196,10203,0.08,2,0.13,0.15,42,24,3,4442,2,3223.85,311
10197,10143,0.57,1,1.08,1.08,31,41,1,1800,2,366.38,36
10197,10195,0.03,1,0.09,0.09,31,47,1,938,2,266.9,32
10197,10207,0.25,2,0.49,0.49,31,42,1,1715,2,239.32,19
10197,10216,0.13,2,0.24,0.26,31,41,1,1800,2,1270.02,53
10198,10186,0.19,1,0.31,0.33,34,23,2,3317,2,1775.02,210
10198,10205,0.24,2,0.38,0.56,34,23,2,3317,2,3202.7,222
10199,10196,0.14,1,0.3,0.32,31,33,1,1800,2,1032.89,99
10199,10217,0.29,2,0.63,0.7,31,33,1,1800,2,1256.27,110
10200,10184,0.22,1,0.37,0.62,43,24,2,3075,2,3258.14,247
10200,10208,0.18,2,0.3,0.36,43,24,2,3075,2,2326.02,205
10201,10192,0.17,1,0.33,0.33,31,42,1,1715,2,525.75,56
10201,10206,0.17,2,0.33,0.33,31,42,1,1715,2,516.62,32
10202,10183,0.12,1,0.21,0.23,42,24,3,4442,2,2519.2,338
10202,10219,0.13,2,0.21,0.23,42,24,3,4442,2,2562.9,213
10203,10196,0.08,1,0.13,0.13,42,24,3,4442,2,2075.13,283
10203,10231,0.17,2,0.28,0.33,42,24,3,4442,2,3223.85,311
10204,10172,0.25,1,0.49,0.49,31,42,1,1715,2,357.37,32
10204,10181,0.53,1,1.18,1.21,31,33,2,3655,2,1787.77,162
10204,10214,0.12,2,0.26,0.27,31,33,2,3655,2,1658.77,182
10204,10218,0.08,2,0.16,0.16,31,42,1,1715,2,358.24,12
10205,10198,0.24,1,0.38,0.4,34,23,2,3317,2,1775.02,210
10205,10235,0.71,2,1.12,1.9,34,23,2,3317,2,3549.9,235
10206,10201,0.17,1,0.33,0.33,31,42,1,1715,2,293.05,42
10206,10227,0.42,2,0.81,0.81,31,42,1,1715,2,499.03,32
10207,10197,0.25,1,0.49,0.49,31,42,1,1715,2,181.1,17
10207,10220,0.25,2,0.48,0.48,31,42,1,1715,2,588.87,43
10207,10223,0.13,2,0.24,0.24,31,42,1,1715,2,253.06,27
10208,10200,0.18,1,0.3,0.38,43,24,2,3075,2,2544.69,219
10208,10209,0.06,2,0.1,0.12,43,24,2,3075,2,2333.92,196
10209,10208,0.06,1,0.1,0.12,43,24,2,3075,2,2297.7,213
10209,10232,0.27,2,0.45,0.54,43,24,2,3075,2,2333.92,196
10210,10193,0.12,1,0.24,0.24,31,42,1,1715,2,404.87,56
10210,10226,0.13,2,0.24,0.24,31,42,1,1715,2,887.98,49
10211,10192,0.13,1,0.24,0.24,31,42,1,1715,2,317.08,26
10211,10225,0.12,2,0.24,0.24,31,42,1,1715,2,685.93,32
10212,10193,0.37,1,0.72,0.72,31,42,1,1715,2,383.93,29
10212,10225,0.37,2,0.72,0.72,31,42,1,1715,2,562.15,35
10213,10194,0.12,1,0.23,0.23,42,33,2,3655,2,912.48,42
10213,10227,0.13,2,0.23,0.23,42,33,2,3655,2,1374.83,47
10214,10204,0.12,1,0.26,0.27,31,33,2,3655,2,1728.71,169
10214,10219,0.14,2,0.23,0.23,31,32,2,4199,2,1658.77,182
10215,10194,0.41,1,0.79,0.83,31,42,1,1715,2,1086.65,55
10215,10236,0.59,2,1.14,1.15,31,42,1,1715,2,666.07,34
10216,10197,0.13,1,0.24,0.24,31,41,1,1800,2,455.74,51
10216,10230,0.12,2,0.23,0.25,31,41,1,1800,2,1258.71,53
10217,10199,0.29,1,0.63,0.72,31,33,1,1800,2,1327.29,123
10217,10255,0.31,2,0.69,0.79,31,33,1,1800,2,1335.24,117
10218,10204,0.08,1,0.16,0.16,31,42,1,1715,2,85.85,4
10218,10229,0.08,2,0.16,0.16,31,42,1,1715,2,495.11,19
10219,10202,0.13,1,0.21,0.23,42,24,3,4442,2,2551.74,341
10219,10214,0.14,1,0.23,0.23,31,32,2,4199,2,1728.71,169
10219,10222,0.09,2,0.16,0.17,31,24,3,4165,2,1948.18,219
10219,10234,0.13,2,0.21,0.24,42,24,3,4442,2,3046.77,195
10220,10207,0.25,1,0.48,0.48,31,42,1,1715,2,431.14,44
10220,10233,0.25,2,0.49,0.49,31,42,1,1715,2,204.44,20
10221,10252,0.23,1,0.21,0.25,31,11,3,13606,0,9920.2,1117.47
10222,10219,0.09,1,0.16,0.19,31,24,3,4165,2,3196.17,317
10222,10224,0.08,2,0.14,0.15,31,24,3,4165,2,2240.53,274
10223,10207,0.13,1,0.24,0.24,31,42,1,1715,2,352.57,24
10223,10239,0.13,2,0.24,0.24,31,42,1,1715,2,253.06,27
10224,10221,0.25,1,0.6,0.65,31,72,1,1677,0,1058.12,160
10224,10222,0.08,1,0.14,0.14,31,24,3,4165,2,1473.78,71
10224,10228,0.05,2,0.09,0.09,31,24,3,4165,2,1182.41,114
10225,10211,0.12,1,0.24,0.24,31,42,1,1715,2,305.11,25
10225,10212,0.37,1,0.72,0.72,31,42,1,1715,2,489.17,36
10225,10240,0.34,2,0.66,0.66,31,42,1,1715,2,439.29,41
10225,10242,0.13,2,0.25,0.25,31,42,2,3504,2,1251.54,60
10226,10210,0.13,1,0.24,0.24,31,42,1,1715,2,404.87,56
10226,10265,0.3,2,0.59,0.64,31,42,1,1715,2,1249.69,69
10227,10206,0.42,1,0.81,0.81,31,42,1,1715,2,282.97,40
10227,10213,0.13,1,0.23,0.23,42,33,2,3655,2,922.33,45
10227,10246,0.15,2,0.28,0.28,42,33,2,3655,2,1484.33,71
10227,10251,0.5,2,0.96,0.96,31,42,1,1715,2,607.4,58
10228,10224,0.05,1,0.09,0.09,31,24,3,4165,2,1473.78,71
10228,10230,0.03,2,0.05,0.05,31,24,3,4165,2,1182.41,114
10228,10252,0.23,1,0.47,0.47,31,71,1,3196,0,896.7,103
10229,10218,0.08,1,0.16,0.16,31,42,1,1715,2,158.53,12
10229,10236,0.08,2,0.16,0.16,31,42,1,1715,2,480.26,19
10230,10216,0.12,1,0.23,0.23,31,41,1,1800,2,444.6,50
10230,10228,0.03,1,0.05,0.05,31,24,3,4165,2,2370.48,174
10230,10238,0.24,2,0.4,0.4,31,32,2,4199,2,1430.7,107
10230,10245,0.13,2,0.25,0.25,31,41,1,1800,2,386.93,9
10231,10203,0.17,1,0.28,0.29,42,24,3,4442,2,2075.13,283
10231,10267,0.29,2,0.48,0.56,42,24,3,4442,2,3197.58,313
10232,10209,0.27,1,0.45,0.54,43,24,2,3075,2,2297.7,213
10232,10282,0.53,2,0.89,1.06,43,24,2,3075,2,2295.35,195
10233,10220,0.25,1,0.49,0.49,31,42,1,1715,2,289.83,19
10233,10241,0.23,2,0.44,0.44,31,42,1,1715,2,296.64,30
10233,10247,0.13,2,0.24,0.24,31,42,1,1715,2,414.08,25
10234,10219,0.13,1,0.21,0.22,42,24,3,4442,2,1857.56,212
10234,10237,0.04,2,0.07,0.08,42,24,3,4442,2,3134.89,202
10235,10205,0.71,1,1.12,1.2,34,23,2,3317,2,1857.76,224
10235,10255,0.38,2,0.6,1.24,31,23,2,3317,2,4019.72,257
10236,10215,0.59,1,1.14,1.16,31,42,1,1715,2,815.42,47
10236,10229,0.08,1,0.16,0.16,31,42,1,1715,2,150.69,11
10236,10243,0.12,2,0.23,0.23,31,42,1,1715,2,843.17,37
10237,10234,0.04,1,0.07,0.07,42,24,3,4442,2,1951.66,217
10237,10253,0.08,2,0.14,0.16,42,24,3,4442,2,2981.12,195
10238,10230,0.24,1,0.4,0.41,31,32,2,4199,2,1927.11,123
10238,10239,0.01,2,0.02,0.02,31,32,2,4199,2,1351.28,97
10238,10272,0.25,2,0.49,0.49,31,42,1,1715,2,309.72,15
10239,10223,0.13,1,0.24,0.24,31,42,1,1715,2,352.57,24
10239,10238,0.01,1,0.02,0.02,31,32,2,4199,2,1916.99,120
10239,10248,0.16,2,0.27,0.27,31,32,2,4199,2,1001.73,73
10240,10225,0.34,1,0.66,0.66,31,42,1,1715,2,600.2,29
10240,10250,0.16,2,0.32,0.32,31,42,1,1715,2,521.1,41
10241,10233,0.23,1,0.44,0.44,31,42,1,1715,2,560.81,32
10241,10256,0.28,2,0.55,0.55,31,42,1,1715,2,224.3,13
10242,10225,0.13,1,0.25,0.25,31,42,2,3504,2,636.83,66
10242,10257,0.12,2,0.24,0.24,31,42,2,3504,2,1251.54,60
10243,10236,0.12,1,0.23,0.23,31,42,1,1715,2,662.94,42
10243,10253,0.13,2,0.26,0.27,31,42,1,1715,2,908.07,40
10244,10179,0.5,1,0.83,0.83,31,32,2,4199,2,750.49,90
10244,10276,0.25,2,0.45,0.5,31,25,2,2803,2,1810.9,69
10245,10230,0.13,1,0.25,0.25,31,41,1,1800,2,264.49,50
10245,10261,0.12,2,0.23,0.23,31,41,1,1800,2,412.73,4
10246,10227,0.15,1,0.28,0.28,42,33,2,3655,2,843.3,62
10246,10258,0.1,2,0.19,0.19,42,33,2,3655,2,1299.4,50
10247,10233,0.13,1,0.24,0.24,31,42,1,1715,2,235.3,22
10247,10263,0.13,2,0.24,0.24,31,42,1,1715,2,414.08,25
10248,10239,0.16,1,0.27,0.27,31,32,2,4199,2,1666.95,93
10248,10254,0.09,2,0.15,0.15,31,32,2,4199,2,1034.86,74
10249,10185,0.48,2,0.44,0.44,31,11,3,13606,0,4238,806.47
10250,10240,0.16,1,0.32,0.32,31,42,1,1715,2,678.12,37
10250,10258,0.25,2,0.49,0.49,31,42,1,1715,2,542.7,43
10251,10227,0.5,1,0.96,0.96,31,42,1,1715,2,579.87,73
10251,10268,0.5,2,0.96,1,31,42,1,1715,2,1084.24,93
10252,10284,0.27,1,0.25,0.31,31,11,3,13606,0,10816.9,1220.47
10253,10237,0.08,1,0.14,0.14,42,24,3,4442,2,1861.76,209
10253,10243,0.13,1,0.26,0.26,31,42,1,1715,2,707.71,41
10253,10261,0.25,2,0.48,0.5,31,42,1,1715,2,990.55,79
10253,10281,0.24,2,0.41,0.5,42,24,3,4442,2,3377.63,203
10254,10248,0.09,1,0.15,0.15,31,32,2,4199,2,1729.62,99
10254,10263,0.25,2,0.41,0.41,31,32,2,4199,2,1034.86,74
10255,10217,0.31,1,0.69,0.82,31,33,1,1800,2,1440.11,128
10255,10235,0.38,1,0.6,0.66,31,23,2,3317,2,1995.02,244
10255,10262,0.19,2,0.31,0.45,42,24,2,2936,2,2779.9,160
10255,10279,0.31,2,0.55,0.63,31,24,2,2752,2,1916.58,101
10256,10241,0.28,1,0.55,0.55,31,42,1,1715,2,257.08,22
10256,10266,0.27,2,0.53,0.53,31,42,1,1715,2,230.91,19
10256,10269,0.13,2,0.28,0.28,31,45,1,1231,2,480.09,23
10257,10242,0.12,1,0.24,0.24,31,42,2,3504,2,636.83,66
10257,10274,0.12,2,0.24,0.24,31,42,2,3504,2,1251.54,60
10258,10246,0.1,1,0.19,0.19,42,33,2,3655,2,683.74,50
10258,10250,0.25,1,0.49,0.49,31,42,1,1715,2,653.99,37
10258,10291,0.24,2,0.46,0.47,42,33,2,3655,2,1804.77,84
10259,10190,0.52,1,1,1,31,42,2,3504,2,683.85,85
10259,10300,0.32,2,0.62,0.63,31,42,2,3504,2,1770.26,93
10260,10222,0.3,2,0.61,0.66,31,71,1,3196,0,2014.74,301
10260,10249,0.1,2,0.09,0.09,31,11,3,13606,0,4238,806.47
10261,10245,0.12,1,0.23,0.23,31,41,1,1800,2,244.57,48
10261,10253,0.25,1,0.48,0.48,31,42,1,1715,2,677.85,28
10261,10272,0.24,2,0.46,0.46,31,42,2,3504,2,805.89,33
10261,10277,0.13,2,0.24,0.24,42,41,1,1719,2,190.16,6
10262,10255,0.19,1,0.31,0.33,42,24,2,2936,2,1595.07,165
10262,10271,0.21,2,0.35,0.51,42,24,2,2936,2,2782.66,162
10263,10247,0.13,1,0.24,0.24,31,42,1,1715,2,235.3,22
10263,10254,0.25,1,0.41,0.42,31,32,2,4199,2,1729.62,99
10263,10270,0.18,2,0.3,0.3,31,32,2,4199,2,797.26,68
10263,10295,0.25,2,0.49,0.49,31,42,1,1715,2,387.12,10
10264,10260,0.03,2,0.02,0.02,31,11,3,13606,0,6252.74,1107.47
10265,10226,0.3,1,0.59,0.59,31,42,1,1715,2,539.11,87
10265,10289,0.19,2,0.37,0.39,31,42,1,1715,2,1150.44,75
10266,10256,0.27,1,0.53,0.53,31,42,1,1715,2,556.77,32
10266,10276,0.22,2,0.42,0.42,31,42,1,1715,2,234.48,15
10267,10231,0.29,1,0.48,0.5,42,24,3,4442,2,2114.67,290
10267,10278,0.07,2,0.13,0.14,42,25,3,4526,2,2646.67,279
10267,10280,0.24,1,0.43,0.43,31,62,3,5574,0,550.9,34
10268,10251,0.5,1,0.96,0.99,31,42,1,1715,2,950.44,111
10268,10281,0.25,2,0.49,0.51,31,42,1,1715,2,984.69,91
10269,10256,0.13,1,0.28,0.28,31,45,1,1231,2,187.01,19
10269,10285,0.12,2,0.27,0.27,31,45,1,1231,2,480.09,23
10270,10263,0.18,1,0.3,0.3,31,32,2,4199,2,1501.1,79
10270,10285,0.33,2,0.56,0.56,31,32,2,4199,2,797.26,68
10271,10262,0.21,1,0.35,0.38,42,24,2,2936,2,1651.65,171
10271,10275,0.12,2,0.2,0.29,42,24,2,2936,2,2792.75,162
10272,10238,0.25,1,0.49,0.49,31,42,1,1715,2,240.42,8
10272,10261,0.24,1,0.46,0.46,31,42,2,3504,2,448.46,28
10272,10273,0.02,2,0.03,0.03,31,42,2,3504,2,1115.61,48
10273,10272,0.02,1,0.03,0.03,31,42,2,3504,2,688.89,36
10273,10287,0.12,2,0.24,0.24,31,42,1,1715,2,830.74,35
10273,10295,0.5,2,0.96,0.96,31,42,2,3504,2,361.64,23
10274,10257,0.12,1,0.24,0.24,31,42,2,3504,2,636.83,66
10274,10288,0.12,2,0.24,0.24,31,42,2,3504,2,1228.99,61
10275,10271,0.12,1,0.2,0.21,42,24,2,2936,2,1651.2,171
10275,10278,0.06,2,0.09,0.13,42,24,2,2936,2,2707.35,159
10276,10244,0.25,1,0.45,0.45,31,25,2,2803,2,832.1,98
10276,10266,0.22,1,0.42,0.42,31,42,1,1715,2,309.08,23
10276,10290,0.11,2,0.19,0.21,31,25,2,2803,2,1846.3,73
10277,10261,0.13,1,0.24,0.24,42,41,1,1719,2,66.72,4
10277,10292,0.12,2,0.23,0.23,42,41,1,1719,2,195.98,6
10278,10267,0.07,1,0.13,0.13,42,25,3,4526,2,2114.67,290
10278,10275,0.06,1,0.09,0.1,42,24,2,2936,2,1724.65,168
10278,10286,0.2,2,0.37,0.38,42,33,2,3655,2,1596.67,46
10278,10293,0.11,2,0.21,0.26,42,25,3,4526,2,3606.01,384
10279,10255,0.31,1,0.55,0.57,31,24,2,2752,2,1181.58,94
10279,10301,0.23,2,0.4,0.45,31,24,2,2752,2,1838.29,96
10280,10286,0.06,2,0.1,0.1,31,23,2,3317,2,237.9,19
10280,10289,0.25,1,0.45,0.45,31,62,3,5574,0,1846.84,150
10281,10253,0.24,1,0.41,0.43,42,24,3,4442,2,2370.6,269
10281,10268,0.25,1,0.49,0.5,31,42,1,1715,2,915.73,110
10281,10297,0.13,2,0.21,0.24,42,24,3,4442,2,2954.85,137
10282,10232,0.53,1,0.89,1.04,43,24,2,3075,2,2213.81,211
10282,10296,0.17,2,0.28,0.33,43,24,2,3075,2,2225.31,204
10283,10264,0.15,2,0.14,0.14,31,11,3,13606,0,6029.94,1095.47
10284,10311,0.19,1,0.18,0.21,31,11,3,13606,0,9351.98,1092.47
10284,10344,0.41,1,1.06,1.44,41,72,1,1570,0,1464.92,128
10285,10269,0.12,1,0.27,0.27,31,45,1,1231,2,187.01,19
