zone,ltpkg,stpkg,hclpr,hcldcls,hcmpr,hcmdcls,hchpr,hchdcls,holpr,holdcls,hompr,homdcls,hohpr,hohdcls,hrlpr,hrldcls,hrmpr,hrmdcls,hrhpr,hrhdcls,hslpr,hsldcls,hsmpr,hsmdcls,hshpr,hshdcls,hwlpr,hwldcls,hwmpr,hwmdcls,hwhpr,hwhdcls,nhwpr,nhwdcls,nhnwpr,nhnwdcls,schpr,schdcls
15,12.29,6.145,40.1699404256998,9.82690127688284,60.57117654176479,9.82690127688284,15.230444114765401,9.82690127688284,154.85949619081302,9.76751624993698,533.206371594569,9.76751624993698,265.95078531609,9.76751624993698,41.125345628753294,6.83724963205754,151.456459372046,6.83724963205754,77.2983796468835,6.83724963205754,71.8212444289935,8.42374695040899,223.732534745122,8.42374695040899,106.693694084467,8.42374695040899,112.700741397841,9.79173117221567,536.358396032722,10.235891986738899,279.303028781299,11.217850137130402,687.531672196058,9.0339393497199,748.938640207225,8.75080371653067,256.862034926602,8.22169047549084
16,12.29,6.145,40.7241147608676,9.65062602831026,70.2388992587843,9.65062602831026,18.4720066181894,9.65062602831026,163.196595937389,9.62747977177469,670.087966042342,9.62747977177469,318.708125899378,9.62747977177469,43.4434896036681,6.6971889364071,191.339865810474,6.6971889364071,92.60938257019208,6.6971889364071,75.5427893121208,8.19047612435154,279.46204483113496,8.19047612435154,127.939588254084,8.19047612435154,116.041942465979,9.663455997794461,653.548042489474,10.1327079154007,335.191123447934,11.112206755565099,819.3476455209841,8.86082540379695,902.8672691995889,8.582028778777651,311.20483864557303,8.08971521626053
17,12.29,6.145,125.155071270421,9.23352714564526,180.77945964606099,9.23352714564526,113.55622631302099,9.23352714564526,1053.40934076592,9.60423929961136,1782.1455991401801,9.60423929961136,1450.7766233687803,9.60423929961136,262.07535402279,6.73220301353553,487.069052426867,6.73220301353553,412.770856501694,6.73220301353553,520.426968462696,8.0902492731422,798.90940750729,8.0902492731422,611.382493054184,8.0902492731422,678.528253157432,9.610713083159538,2164.26602655543,10.0394824040851,1912.31398707302,11.0100834991735,3484.86356256185,8.861177594270519,3443.26344917477,8.55826775213624,722.6099439363,8.25561998515193
18,12.29,6.145,49.2540913066282,9.053135876705001,84.4297001005683,9.053135876705001,45.04390250170711,9.053135876705001,506.32292147145404,9.38500120360836,1018.02322726393,9.38500120360836,714.864839265094,9.38500120360836,128.126869123407,6.448334163078999,288.55254161859796,6.448334163078999,204.56277924031602,6.448334163078999,245.43071995059898,7.71431083675568,433.74622592838995,7.71431083675568,296.567548396723,7.71431083675568,246.211906418199,9.439298244822732,991.8161395913851,9.9073204587293,833.001240442236,10.8761573418867,1547.8544004924202,8.603167521193429,1796.53547441607,8.31313085582296,422.940919570879,8.19178196773429
19,12.29,6.145,14.8876094189064,9.44675487869467,36.084422487650706,9.44675487869467,23.6594372155798,9.44675487869467,128.699311702409,9.78205306115424,368.71751971301904,9.78205306115424,276.33579659507006,9.78205306115424,32.383602374130895,6.970473840573599,101.819500261254,6.970473840573599,79.0817349571694,6.970473840573599,62.9381054804016,8.37198595711807,162.401259355301,8.37198595711807,115.05525259183001,8.37198595711807,82.5127684113408,9.78037736608234,436.42623916702996,10.1602163828529,357.483948245791,11.132235744456802,641.161317228206,9.09850790974633,611.130019311213,8.79594925499108,157.342273696851,8.26708803024251
20,12.29,6.145,34.51047400144,9.480854208379789,52.928332743975105,9.480854208379789,28.631549872818,9.480854208379789,338.203306478176,9.814181526526259,617.937083495127,9.814181526526259,447.183142052848,9.814181526526259,85.16108414117541,6.996083891796481,174.064791431311,6.996083891796481,127.67841918661001,6.996083891796481,164.812045053995,8.42236979616036,265.843839798847,8.42236979616036,186.459575054803,8.42236979616036,175.67562952740897,9.803920640184849,622.727575221416,10.186030027243302,533.587399189674,11.158525471369,992.4683849891198,9.148800382273858,1129.07477123485,8.81915775713383,252.13680942512198,8.32696263904213
21,12.29,6.145,38.3354036166235,9.44245148685113,64.91238224672679,9.44245148685113,34.638986556354105,9.44245148685113,391.864822297705,9.811868385637199,780.5054610270979,9.811868385637199,549.040306516511,9.811868385637199,99.0759055298531,6.96184683645411,221.05154436313,6.96184683645411,157.015834863645,6.96184683645411,190.11712196518798,8.42952007504253,332.979294760997,8.42952007504253,228.030818818632,8.42952007504253,192.064642204621,9.823487328456821,762.895650089973,10.211170624762,641.644662116992,11.1867919833863,1192.87907091889,9.1028807601988,1381.59739964138,8.799115949442001,321.899659970301,8.352090582861429
22,12.29,6.145,18.364408704320198,9.01246604341849,41.060092979721105,9.01246604341849,21.2106501256614,9.01246604341849,214.066188983919,9.36539431006425,526.889339395829,9.36539431006425,348.24617226493103,9.36539431006425,54.7529851051905,6.396358410036019,150.93950742336798,6.396358410036019,99.98715570696609,6.396358410036019,102.528519551978,7.66568060382704,220.753524201984,7.66568060382704,143.267351121547,7.66568060382704,87.01238675869308,9.44194402724987,481.11482284029296,9.91819127353567,387.023336285652,10.8882961942788,718.519845917549,8.57495660310522,869.16778452441,8.29003738439432,222.499461881913,8.1790443638187
23,12.29,6.145,13.171024130929402,9.638882208440949,35.8379496222865,9.638882208440949,23.9338734835348,9.638882208440949,115.367587071317,9.888454584099069,365.68038368334396,9.888454584099069,276.305253897365,9.888454584099069,29.1285664380555,7.11673790921546,101.15802571251301,7.11673790921546,79.15040631735391,7.11673790921546,56.2013632103903,8.53293697480206,160.54616977498,8.53293697480206,114.78821565167802,8.53293697480206,72.8070487836273,9.89444583710422,433.514407835907,10.249638923367801,355.40503054804003,11.2254824516544,630.278028116557,9.228645729944029,596.149898231812,8.93227162505582,158.67770642673202,8.2055414664084
24,12.29,6.145,35.1740679388904,9.567229329462618,40.5603030486017,9.567229329462618,22.982037295130898,9.567229329462618,309.205250701743,9.916565207042499,423.632732973586,9.916565207042499,341.164822106516,9.916565207042499,76.97850364481391,7.12253040626992,116.726295237675,7.12253040626992,96.85374847966949,7.12253040626992,152.529365038918,8.59358231488836,188.376376501507,8.59358231488836,144.214221663851,8.59358231488836,185.788902226342,9.92153322649399,478.743984137243,10.284076875345802,436.60732545440806,11.261003035664402,813.3441387035131,9.27565366284121,871.564360773527,8.953295910095768,165.43319571598602,8.18280347825741
25,12.29,6.145,58.034868945849894,9.50501908341067,67.83549892237289,9.50501908341067,38.3352197602903,9.50501908341067,512.55094355954,9.93017049228621,713.2343458584419,9.93017049228621,570.593563598062,9.93017049228621,127.65611044351999,7.100368316597461,196.771776207362,7.100368316597461,162.015949952484,7.100368316597461,252.720993721102,8.60489313882893,316.57145740873,8.60489313882893,241.067637594394,8.60489313882893,306.08541570632997,9.923928832091018,800.643180035436,10.2963124007219,727.63116940169,11.274630977387499,1355.5253295415598,9.28802293208836,1457.1381115034803,8.9464068276438,278.54410562675497,8.18459762281604
