"zone","ltpkg","stpkg","hclpr","hcldcls","hcmpr","hcmdcls","hchpr","hchdcls","holpr","holdcls","hompr","homdcls","hohpr","hohdcls","hrlpr","hrldcls","hrmpr","hrmdcls","hrhpr","hrhdcls","hslpr","hsldcls","hsmpr","hsmdcls","hshpr","hshdcls","hwlpr","hwldcls","hwmpr","hwmdcls","hwhpr","hwhdcls","nhwpr","nhwdcls","nhnwpr","nhnwdcls","schpr","schdcls"
11,12.29,6.145,56.536734907035,9.89509818837188,30.1371431741079,9.89509818837188,5.76631320800299,9.89509818837188,175.964213788217,9.86807948726763,254.64089771784,9.86807948726763,98.8585889701967,9.86807948726763,45.1979708345399,7.03174684511089,70.380708514141,7.03174684511089,28.4875321380505,7.03174684511089,84.5772697522872,8.43724225462156,111.080933771614,8.43724225462156,40.2753094140423,8.43724225462156,132.068231150643,9.8980000353451,283.021355802981,10.3110793129858,109.514867082683,11.2963003623236,387.351096333799,9.18896098994596,425.92634209283,8.86084800556874,113.023779793414,8.06713018603146
12,12.29,6.145,16.96842313632,9.77957240998824,19.1638168945734,9.77957240998824,4.26430898208378,9.77957240998824,60.9262129293068,9.77170237011313,131.322930099148,9.77170237011313,76.8412666919675,9.77170237011313,16.1106050244747,6.91252586458625,36.6227644992436,6.91252586458625,22.373787088682,6.91252586458625,28.3513637592661,8.26153504570192,56.2318622276924,8.26153504570192,30.7166552013407,8.26153504570192,46.3106449975425,9.85904189746002,146.819541047284,10.2848383932179,80.2690458636679,11.2662553345927,201.634009411161,9.04059540570073,212.329011023466,8.78234082912273,72.3945543863263,8.20985477502082
13,12.29,6.145,169.598154248622,10.263706148975,44.9328341681699,10.263706148975,5.43597311426203,10.263706148975,489.579617179338,9.83246653170916,434.097369987024,9.83246653170916,79.3780195095799,9.83246653170916,124.061591134283,7.01718585115886,117.273918835761,7.01718585115886,22.1404612688749,7.01718585115886,238.712568266075,8.40131793318576,195.780098033312,8.40131793318576,34.2392990459642,8.40131793318576,371.974343384246,9.86853227956211,515.259578519561,10.2663163964478,107.495705621539,11.2514453186945,733.172950783291,9.11323250012956,825.719496259224,8.84108774149202,157.120079495883,8.24886232246819
14,12.29,6.145,112.629277174207,10.0125071222206,136.433153342784,10.0125071222206,31.7189271155448,10.0125071222206,490.575416485029,9.79519231536172,1125.75081395905,9.79519231536172,575.435360610265,9.79519231536172,128.292924429949,6.89736082070283,314.473251779039,6.89736082070283,166.787686380288,6.89736082070283,230.809771974172,8.37526190315033,486.259054072802,8.37526190315033,231.922987377501,8.37526190315033,281.312307654424,9.83448068179501,1131.86338339514,10.2631975375963,598.834128174647,11.2484552452259,1501.29844052008,9.06917873405709,1748.64531606627,8.77745602892941,520.537284074406,8.16536358922308
15,12.29,6.145,40.1699404256998,9.82612188866702,60.5711765417648,9.82612188866702,15.2304441147654,9.82612188866702,154.859496190813,9.76612706443335,533.206371594569,9.76612706443335,265.95078531609,9.76612706443335,41.1253456287533,6.83648517001462,151.456459372046,6.83648517001462,77.2983796468835,6.83648517001462,71.8212444289935,8.42177112837612,223.732534745122,8.42177112837612,106.693694084467,8.42177112837612,112.700741397841,9.79104887566371,536.358396032722,10.235202202071,279.303028781299,11.2171858705354,687.531672196058,9.03119924492885,748.938640207225,8.7491760116426,256.862034926602,8.205496877189
16,12.29,6.145,40.7241147608676,9.64981539741977,70.2388992587844,9.64981539741977,18.4720066181893,9.64981539741977,163.19659593739,9.62596056962768,670.087966042341,9.62596056962768,318.708125899378,9.62596056962768,43.4434896036681,6.69635856498895,191.339865810474,6.69635856498895,92.6093825701921,6.69635856498895,75.5427893121208,8.18818862703951,279.462044831135,8.18818862703951,127.939588254084,8.18818862703951,116.041942465979,9.66269915269509,653.548042489474,10.1319046113272,335.191123447934,11.111421559285,819.347645520984,8.85773498636272,902.867269199589,8.58023897469262,311.204838645573,8.07549570352595
17,12.29,6.145,125.155071270421,9.2331126105939,180.779459646061,9.2331126105939,113.556226313021,9.2331126105939,1053.40934076592,9.60357437766161,1782.14559914018,9.60357437766161,1450.77662336878,9.60357437766161,262.07535402279,6.73193383699836,487.069052426867,6.73193383699836,412.770856501694,6.73193383699836,520.426968462696,8.08944459299229,798.90940750729,8.08944459299229,611.382493054183,8.08944459299229,678.528253157433,9.61005065194921,2164.26602655543,10.0384988984498,1912.31398707302,11.0090678610853,3484.86356256185,8.86001627367805,3443.26344917477,8.55760791479983,722.6099439363,8.25314825690439
18,12.29,6.145,49.2540913066282,9.05266450200991,84.4297001005683,9.05266450200991,45.043902501707,9.05266450200991,506.322921471454,9.38415953862494,1018.02322726393,9.38415953862494,714.864839265094,9.38415953862494,128.126869123407,6.44796943096069,288.552541618599,6.44796943096069,204.562779240316,6.44796943096069,245.430719950599,7.71315098776718,433.74622592839,7.71315098776718,296.567548396723,7.71315098776718,246.211906418199,9.43858506044738,991.816139591384,9.90627640143406,833.001240442236,10.875081703721,1547.85440049242,8.60162407229779,1796.53547441607,8.31228051687134,422.940919570879,8.18859920417856
19,12.29,6.145,14.8876094189064,9.44626022660674,36.0844224876507,9.44626022660674,23.6594372155798,9.44626022660674,128.699311702408,9.78141806064416,368.717519713019,9.78141806064416,276.33579659507,9.78141806064416,32.3836023741309,6.97021019435633,101.819500261254,6.97021019435633,79.0817349571694,6.97021019435633,62.9381054804016,8.3712027126097,162.401259355301,8.3712027126097,115.05525259183,8.3712027126097,82.5127684113408,9.77987310481177,436.426239167031,10.159554893899,357.483948245791,11.1315710881945,641.161317228206,9.09746302310257,611.130019311213,8.79534515443535,157.342273696851,8.26400778997657
20,12.29,6.145,34.51047400144,9.48035876265076,52.9283327439751,9.48035876265076,28.631549872818,9.48035876265076,338.203306478176,9.81356804501876,617.937083495126,9.81356804501876,447.183142052848,9.81356804501876,85.1610841411754,6.99582329567692,174.064791431311,6.99582329567692,127.67841918661,6.99582329567692,164.812045053995,8.42162276102762,265.843839798847,8.42162276102762,186.459575054803,8.42162276102762,175.675629527409,9.80347461834402,622.727575221416,10.1855109716438,533.587399189675,11.1580182171106,992.46838498912,9.14780122179523,1129.07477123485,8.81855641634029,252.136809425122,8.32366911592055
21,12.29,6.145,38.3354036166236,9.44193929474575,64.9123822467268,9.44193929474575,34.6389865563541,9.44193929474575,391.864822297705,9.81125173146081,780.505461027097,9.81125173146081,549.040306516512,9.81125173146081,99.0759055298531,6.96156247155737,221.05154436313,6.96156247155737,157.015834863645,6.96156247155737,190.117121965188,8.42874673000388,332.979294760997,8.42874673000388,228.030818818632,8.42874673000388,192.064642204621,9.82308488688624,762.895650089974,10.2107103130143,641.644662116992,11.1863396744958,1192.87907091889,9.10180230779239,1381.59739964138,8.79848188121195,321.899659970301,8.34889659270045
22,12.29,6.145,18.3644087043202,9.01189397855333,41.0600929797211,9.01189397855333,21.2106501256614,9.01189397855333,214.066188983919,9.36446981421648,526.88933939583,9.36446981421648,348.24617226493,9.36446981421648,54.7529851051905,6.39593980335036,150.939507423367,6.39593980335036,99.9871557069661,6.39593980335036,102.528519551978,7.66416804237241,220.753524201984,7.66416804237241,143.267351121547,7.66416804237241,87.012386758693,9.44147737961116,481.114822840293,9.91764364530439,387.023336285652,10.8877595773049,718.519845917549,8.57323410441171,869.16778452441,8.28907737786485,222.499461881913,8.17516331903667
23,12.29,6.145,13.1710241309294,9.63836968473172,35.8379496222865,9.63836968473172,23.9338734835348,9.63836968473172,115.367587071317,9.88780631507655,365.680383683344,9.88780631507655,276.305253897365,9.88780631507655,29.1285664380555,7.11647176958557,101.158025712513,7.11647176958557,79.1504063173539,7.11647176958557,56.2013632103903,8.53212025734601,160.546169774979,8.53212025734601,114.788215651678,8.53212025734601,72.8070487836273,9.89402850158681,433.514407835907,10.2491324392911,355.40503054804,11.2249797431324,630.278028116557,9.22751037501267,596.149898231812,8.93162690607048,158.677706426732,8.19990422700826
24,12.29,6.145,35.1740679388904,9.56671211483573,40.5603030486017,9.56671211483573,22.9820372951309,9.56671211483573,309.205250701743,9.91588616080058,423.632732973585,9.91588616080058,341.164822106516,9.91588616080058,76.9785036448138,7.12228011643898,116.726295237675,7.12228011643898,96.8537484796695,7.12228011643898,152.529365038918,8.5928178417572,188.376376501507,8.5928178417572,144.214221663851,8.5928178417572,185.788902226342,9.92114602083412,478.743984137243,10.2836252603957,436.607325454408,11.2605566851812,813.344138703513,9.27460564978062,871.564360773527,8.95265225087349,165.433195715986,8.17764522966268
25,12.29,6.145,58.0348689458499,9.50451567786684,67.8354989223729,9.50451567786684,38.3352197602903,9.50451567786684,512.55094355954,9.92955792843595,713.234345858442,9.92955792843595,570.593563598062,9.92955792843595,127.65611044352,7.1001203824382,196.771776207362,7.1001203824382,162.015949952484,7.1001203824382,252.720993721102,8.60411421995871,316.57145740873,8.60411421995871,241.067637594394,8.60411421995871,306.08541570633,9.92354819205519,800.643180035436,10.2958706932656,727.631169401691,11.2741968926008,1355.52532954156,9.2869960762121,1457.13811150348,8.94577678192115,278.544105626755,8.17979646962734
